标识,app名,日期,活跃数,活跃度,行业活跃度基准值,行业活跃度均值
8180,后宫甄嬛传,2018-05-01,48654,3.25e-05,0.0609023,0.0007603
8180,后宫甄嬛传,2018-06-01,46298,3.07e-05,0.0598758,0.0007603
8180,后宫甄嬛传,2018-07-01,38518,2.53e-05,0.056651,0.0007458
8180,后宫甄嬛传,2018-08-01,481002,0.0003127,0.0480045,0.0007472
8180,后宫甄嬛传,2018-09-01,833022,0.0005362,0.0528564,0.000751
8180,后宫甄嬛传,2018-10-01,722196,0.0004599,0.0433702,0.000751
8180,后宫甄嬛传,2018-11-01,598244,0.0003769,0.0376278,0.0007509
8180,后宫甄嬛传,2018-12-01,833415,0.0005284,0.0380731,0.0007499
8180,后宫甄嬛传,2019-01-01,643240,0.0004076,0.0388563,0.0007499
8180,后宫甄嬛传,2019-03-01,741366,0.0004671,0.0401574,0.0007499
8180,后宫甄嬛传,2019-02-01,601490,0.0003787,0.0388882,0.0007499
8180,后宫甄嬛传,2019-04-01,774532,0.0004851,0.0307689,0.0007499
8180,后宫甄嬛传,2019-06-01,351305,0.00022,0.0305263,0.0007499
8180,后宫甄嬛传,2019-05-01,359917,0.0002254,0.0305263,0.0007499
8192,汽车大师,2017-01-01,245320,0.0001845,0.056556,0.0004852
8192,汽车大师,2017-02-01,245443,0.0001835,0.05639,0.0005118
8192,汽车大师,2017-03-01,295594,0.0002197,0.0571021,0.00041
8192,汽车大师,2017-04-01,290701,0.0002154,0.0565626,0.0004095
8192,汽车大师,2017-06-01,278283,0.0002039,0.0579732,0.0004622
8192,汽车大师,2017-05-01,297726,0.0002194,0.0573222,0.0005277
8192,汽车大师,2017-08-01,221919,0.0001606,0.0560412,0.0003815
8192,汽车大师,2017-07-01,240030,0.0001749,0.0567826,0.0003679
8192,汽车大师,2017-10-01,190364,0.0001353,0.0545944,0.0006384
8192,汽车大师,2017-11-01,167143,0.0001185,0.0532576,0.0006536
8192,汽车大师,2017-09-01,214946,0.0001541,0.0555045,0.0005414
8192,汽车大师,2017-12-01,146855,0.0001035,0.0521189,0.0006255
8192,汽车大师,2018-01-01,133655,9.38e-05,0.0506156,0.0007171
8192,汽车大师,2018-02-01,116745,8.13e-05,0.0496045,0.0007026
8192,汽车大师,2018-03-01,65851,4.56e-05,0.0584801,0.0007603
8192,汽车大师,2018-04-01,65368,4.4e-05,0.0594539,0.0007603
8192,汽车大师,2018-06-01,48551,3.22e-05,0.0598758,0.0007603
8192,汽车大师,2018-05-01,63383,4.24e-05,0.0609023,0.0007603
8192,汽车大师,2018-08-01,50692,3.3e-05,0.0480045,0.0007472
8192,汽车大师,2018-07-01,52582,3.45e-05,0.056651,0.0007458
8192,汽车大师,2018-09-01,43668,2.81e-05,0.0528564,0.000751
8192,汽车大师,2018-10-01,41794,2.66e-05,0.0433702,0.000751
8192,汽车大师,2018-11-01,48503,3.06e-05,0.0376278,0.0007509
8192,汽车大师,2018-12-01,46272,2.93e-05,0.0380731,0.0007499
8192,汽车大师,2019-01-01,38424,2.43e-05,0.0388563,0.0007499
8192,汽车大师,2019-02-01,37641,2.37e-05,0.0388882,0.0007499
8192,汽车大师,2019-04-01,38584,2.42e-05,0.0307689,0.0007499
8192,汽车大师,2019-03-01,43032,2.71e-05,0.0401574,0.0007499
8192,汽车大师,2019-05-01,38183,2.39e-05,0.0305263,0.0007499
8192,汽车大师,2019-06-01,38854,2.43e-05,0.0305263,0.0007499
8196,烟台公交,2017-01-01,72910,5.48e-05,0.056556,0.0004852
8196,烟台公交,2017-02-01,73133,5.47e-05,0.05639,0.0005118
8196,烟台公交,2017-03-01,76802,5.71e-05,0.0571021,0.00041
8196,烟台公交,2017-04-01,89042,6.6e-05,0.0565626,0.0004095
8196,烟台公交,2017-05-01,133106,9.81e-05,0.0573222,0.0005277
8196,烟台公交,2017-06-01,200657,0.000147,0.0579732,0.0004622
8196,烟台公交,2017-07-01,298813,0.0002177,0.0567826,0.0003679
8196,烟台公交,2017-08-01,309676,0.0002241,0.0560412,0.0003815
8196,烟台公交,2017-09-01,410504,0.0002944,0.0555045,0.0005414
8196,烟台公交,2017-10-01,360910,0.0002565,0.0545944,0.0006384
8196,烟台公交,2017-11-01,244589,0.0001734,0.0532576,0.0006536
8196,烟台公交,2017-12-01,416115,0.0002934,0.0521189,0.0006255
8196,烟台公交,2018-01-01,414772,0.0002912,0.0506156,0.0007171
8196,烟台公交,2018-03-01,198720,0.0001375,0.0584801,0.0007603
8196,烟台公交,2018-02-01,438120,0.0003052,0.0496045,0.0007026
8196,烟台公交,2018-04-01,217303,0.0001461,0.0594539,0.0007603
8196,烟台公交,2018-05-01,210106,0.0001405,0.0609023,0.0007603
8196,烟台公交,2018-06-01,207558,0.0001378,0.0598758,0.0007603
8196,烟台公交,2018-07-01,205465,0.000135,0.056651,0.0007458
8196,烟台公交,2018-08-01,201519,0.000131,0.0480045,0.0007472
8196,烟台公交,2018-11-01,211467,0.0001332,0.0376278,0.0007509
8196,烟台公交,2018-09-01,221404,0.0001425,0.0528564,0.000751
8196,烟台公交,2018-10-01,228547,0.0001455,0.0433702,0.000751
8196,烟台公交,2018-12-01,227160,0.000144,0.0380731,0.0007499
8196,烟台公交,2019-01-01,234457,0.0001486,0.0388563,0.0007499
8196,烟台公交,2019-02-01,238657,0.0001503,0.0388882,0.0007499
8196,烟台公交,2019-03-01,301798,0.0001901,0.0401574,0.0007499
8196,烟台公交,2019-04-01,290279,0.0001818,0.0307689,0.0007499
8196,烟台公交,2019-05-01,274747,0.0001721,0.0305263,0.0007499
8196,烟台公交,2019-06-01,288896,0.000181,0.0305263,0.0007499
8202,高考蜂背,2017-01-01,341336,0.0002567,0.056556,0.0004852
8202,高考蜂背,2017-03-01,319773,0.0002377,0.0571021,0.00041
8202,高考蜂背,2017-02-01,321573,0.0002404,0.05639,0.0005118
8202,高考蜂背,2017-04-01,374530,0.0002775,0.0565626,0.0004095
8202,高考蜂背,2017-05-01,382958,0.0002822,0.0573222,0.0005277
8202,高考蜂背,2017-06-01,431157,0.0003159,0.0579732,0.0004622
8202,高考蜂背,2017-07-01,494549,0.0003603,0.0567826,0.0003679
8202,高考蜂背,2017-08-01,468974,0.0003393,0.0560412,0.0003815
8202,高考蜂背,2017-09-01,383042,0.0002747,0.0555045,0.0005414
8202,高考蜂背,2017-10-01,474028,0.0003369,0.0545944,0.0006384
8202,高考蜂背,2017-11-01,418423,0.0002967,0.0532576,0.0006536
8202,高考蜂背,2018-02-01,567119,0.0003951,0.0496045,0.0007026
8202,高考蜂背,2017-12-01,430164,0.0003033,0.0521189,0.0006255
8202,高考蜂背,2018-01-01,451727,0.0003171,0.0506156,0.0007171
8202,高考蜂背,2018-03-01,432556,0.0002992,0.0584801,0.0007603
8202,高考蜂背,2018-04-01,465208,0.0003129,0.0594539,0.0007603
8202,高考蜂背,2018-05-01,463318,0.0003098,0.0609023,0.0007603
8202,高考蜂背,2018-06-01,463315,0.0003076,0.0598758,0.0007603
8202,高考蜂背,2018-07-01,510922,0.0003356,0.056651,0.0007458
8202,高考蜂背,2018-08-01,414251,0.0002693,0.0480045,0.0007472
8202,高考蜂背,2018-09-01,283281,0.0001824,0.0528564,0.000751
8202,高考蜂背,2018-10-01,309251,0.0001969,0.0433702,0.000751
8202,高考蜂背,2018-12-01,239096,0.0001516,0.0380731,0.0007499
8202,高考蜂背,2018-11-01,242414,0.0001527,0.0376278,0.0007509
8202,高考蜂背,2019-01-01,304878,0.0001932,0.0388563,0.0007499
8202,高考蜂背,2019-03-01,260013,0.0001638,0.0401574,0.0007499
8202,高考蜂背,2019-02-01,350754,0.0002209,0.0388882,0.0007499
8202,高考蜂背,2019-04-01,279940,0.0001753,0.0307689,0.0007499
8202,高考蜂背,2019-05-01,302641,0.0001896,0.0305263,0.0007499
8202,高考蜂背,2019-06-01,297105,0.0001861,0.0305263,0.0007499
8206,陌游,2017-01-01,686507,0.0005163,0.056556,0.0004852
8206,陌游,2017-02-01,397952,0.0002975,0.05639,0.0005118
8206,陌游,2017-04-01,225563,0.0001672,0.0565626,0.0004095
8206,陌游,2017-03-01,276060,0.0002052,0.0571021,0.00041
8206,陌游,2017-05-01,182616,0.0001346,0.0573222,0.0005277
8206,陌游,2017-07-01,108929,7.94e-05,0.0567826,0.0003679
8206,陌游,2017-06-01,153999,0.0001128,0.0579732,0.0004622
8206,陌游,2017-08-01,70471,5.1e-05,0.0560412,0.0003815
8206,陌游,2017-09-01,51337,3.68e-05,0.0555045,0.0005414
